Date,Open,High,Low,Close,Adj Close,Volume,Prediction
2019-04-24,74.32,74.720001,74.0,74.57,74.57,46326.0,74.43473157326225
2019-04-25,74.529999,75.589996,74.0,74.349998,74.349998,62237.0,74.58032191874874
2019-04-26,74.300003,74.410004,71.290001,72.150002,72.150002,32803.0,74.43859226721253
2019-04-29,71.699997,72.5,71.110001,72.040001,72.040001,16694.0,72.25230745563314
2019-04-30,72.099998,73.199997,71.730003,72.800003,72.800003,1021.0,72.09840797368908
2019-05-01,72.790001,72.790001,72.790001,72.790001,72.790001,32617.0,72.74981797177165
2019-05-02,72.150002,72.220001,69.68,70.75,70.75,51722.0,72.68237235945831
2019-05-03,70.32,71.540001,69.959999,70.849998,70.849998,39000.0,70.82210012764492
2019-05-06,70.599998,71.790001,68.760002,71.239998,71.239998,36208.0,70.92611563186871
2019-05-07,71.160004,71.309998,69.389999,69.879997,69.879997,48729.0,71.20616811388847
2019-05-08,69.82,70.800003,69.32,70.370003,70.370003,45312.0,69.83617008876205
2019-05-09,70.230003,70.639999,69.400002,70.389999,70.389999,46554.0,70.39016670464784
2019-05-10,70.300003,71.230003,70.16999799999999,70.620003,70.620003,50395.0,70.378009397916
2019-05-13,70.900002,72.57,69.730003,70.230003,70.230003,62747.0,70.556766388558
2019-05-14,69.989998,71.639999,69.93,71.239998,71.239998,57905.0,70.25340668639643
2019-05-15,70.980003,72.25,70.41999799999999,71.769997,71.769997,48596.0,71.21087166065197
2019-05-16,71.949997,73.349998,71.82,72.620003,72.620003,56835.0,71.72603379481322
2019-05-17,72.860001,73.230003,71.779999,72.209999,72.209999,43365.0,72.56227558525057
2019-05-20,73.099998,73.389999,71.589996,71.970001,71.970001,48963.0,72.24247034549322
2019-05-21,72.029999,72.519997,71.610001,72.18,72.18,55652.0,72.01252362562768
2019-05-22,71.879997,72.019997,70.41999799999999,70.989998,70.989998,57458.0,72.20580969973072
2019-05-23,70.699997,70.730003,67.0,67.760002,67.760002,80487.0,71.0072710249397
2019-05-24,68.010002,69.300003,67.32,68.690002,68.690002,66452.0,67.89600992261558
2019-05-28,69.099998,70.58000200000001,68.550003,70.110001,70.110001,65297.0,68.73741582476121
2019-05-29,70.050003,70.089996,68.07,69.449997,69.449997,32769.0,69.95992554998158
2019-05-30,69.730003,69.949997,66.300003,66.870003,66.870003,19076.0,69.30860999789586
2019-05-31,66.709999,66.730003,64.41999799999999,64.489998,64.489998,1168.0,67.02506312372658
2019-06-03,64.449997,64.449997,64.449997,64.449997,64.449997,60640.0,64.69417948392972
2019-06-04,60.84,62.099998,60.220001,61.970001,61.970001,58666.0,64.47056377429804
2019-06-05,61.48,62.259997999999996,59.450001,60.630001,60.630001,67012.0,61.926836104121506
2019-06-06,60.580002,62.419998,60.139998999999996,61.669998,61.669998,51701.0,60.63338840510675
2019-06-07,62.220001,63.580002,61.779999,63.290001000000004,63.290001000000004,44888.0,61.64170800601378
2019-06-10,63.689999,64.129997,62.049999,62.290001000000004,62.290001000000004,34096.0,63.086910879015214
2019-06-11,62.360001000000004,62.869999,62.009997999999996,62.290001000000004,62.290001000000004,41448.0,62.22274562615765
2019-06-12,62.110001000000004,62.110001000000004,59.57,59.970001,59.970001,47691.0,62.36503995058863
2019-06-13,59.82,62.639998999999996,59.759997999999996,61.310001,61.310001,72728.0,60.10158680141997
2019-06-14,61.380001,62.57,60.740002000000004,62.009997999999996,62.009997999999996,38166.0,61.27694780018191
2019-06-17,61.970001,62.349998,60.720001,60.939999,60.939999,46699.0,61.92660869705379
2019-06-18,61.02,62.830002,60.25,62.139998999999996,62.139998999999996,46430.0,60.86199139397342
2019-06-19,62.25,62.52,61.389998999999996,61.82,61.82,51499.0,62.17898080619008
2019-06-20,62.209998999999996,64.809998,62.169998,64.449997,64.449997,64896.0,61.811121528265566
2019-06-21,64.739998,65.75,63.990002000000004,65.199997,65.199997,51282.0,64.3215438583954
2019-06-24,65.540001,65.800003,64.099998,64.860001,64.860001,39427.0,65.14252779043026
2019-06-25,64.720001,65.959999,64.18,65.050003,65.050003,37722.0,64.84844816399234
2019-06-26,65.769997,66.860001,65.610001,66.489998,66.489998,26217.0,65.15809070574946
2019-06-27,66.089996,66.790001,65.650002,66.550003,66.550003,13127.0,66.45718067623389
2019-06-28,66.650002,66.779999,66.059998,66.550003,66.550003,1810.0,66.48965114726127
2019-07-01,66.5,66.5,66.5,66.5,66.5,46308.0,66.56006995967539
2019-07-02,65.190002,65.5,62.23,62.400002,62.400002,47774.0,66.5560945141778
2019-07-05,63.880001,64.519997,62.91,64.230003,64.230003,34614.0,62.539694737565654
2019-07-08,64.370003,65.129997,63.799999,64.110001,64.110001,29582.0,64.26863085031862
2019-07-09,63.919998,65.019997,63.740002000000004,64.160004,64.160004,28731.0,64.0283625768439
2019-07-10,64.489998,67.129997,64.489998,67.010002,67.010002,40838.0,64.00141729898341
2019-07-11,66.720001,67.639999,66.440002,66.519997,66.519997,37676.0,66.96628191591012
2019-07-12,66.779999,67.269997,66.510002,66.720001,66.720001,31996.0,66.44978493213094
2019-07-15,66.650002,67.459999,66.07,66.480003,66.480003,35583.0,66.74372276449766
2019-07-16,66.129997,67.08000200000001,63.849998,64.349998,64.349998,41087.0,66.58002190150277
2019-07-17,64.33000200000001,65.279999,63.23,63.66,63.66,34392.0,64.41203126555422
2019-07-18,63.630001,64.459999,61.290001000000004,61.93,61.93,48628.0,63.74156216087794
2019-07-19,62.580002,63.34,61.84,62.470001,62.470001,36709.0,61.97771071815268
2019-07-22,62.91,64.019997,62.77,63.259997999999996,63.259997999999996,33851.0,62.407218647330694
2019-07-23,63.290001000000004,64.449997,62.66,63.830002,63.830002,31220.0,63.17241969924019
2019-07-24,64.239998,64.660004,62.59,63.18,63.18,42616.0,63.723969215339736
2019-07-25,63.150002,64.230003,63.029999,63.389998999999996,63.389998999999996,27929.0,63.2055188651077
2019-07-26,63.240002000000004,63.959998999999996,63.02,63.459998999999996,63.459998999999996,26232.0,63.42468517106284
2019-07-29,63.119999,63.91,62.91,63.709998999999996,63.709998999999996,14517.0,63.46023511053658
2019-07-30,63.849998,65.040001,63.849998,64.720001,64.720001,11005.0,63.67032397932158
2019-07-31,64.610001,65.360001,64.540001,65.16999799999999,65.16999799999999,893.0,64.67803923844177
2019-08-01,65.190002,65.190002,65.190002,65.190002,65.190002,63060.0,65.12445912263115
2019-08-02,61.099998,62.93,60.889998999999996,61.889998999999996,61.889998999999996,47421.0,65.18676609148268
2019-08-05,61.549999,61.549999,59.669998,59.810001,59.810001,47722.0,62.038938136074975
2019-08-06,60.0,60.540001000000004,58.57,58.939999,58.939999,34335.0,59.97816338304387
2019-08-07,58.560001,59.189999,55.880001,56.23,56.23,52628.0,58.99563772401886
2019-08-08,57.369999,58.009997999999996,56.77,57.380001,57.380001,36965.0,56.2000276004661
2019-08-09,57.650002,59.099998,57.119999,58.529999,58.529999,34015.0,57.32278491210487
2019-08-12,58.360001000000004,58.869999,57.880001,58.57,58.57,30960.0,58.40311471308777
2019-08-13,58.400002,61.5,57.98,61.299999,61.299999,45522.0,58.448046658303966
2019-08-14,60.98,61.080002,58.23,59.48,59.48,45545.0,61.24457652251568
2019-08-15,59.049999,59.419998,57.689999,58.23,58.23,45864.0,59.50085658347887
2019-08-16,58.419998,59.5,58.290001000000004,58.639998999999996,58.639998999999996,25244.0,58.33239885868453
2019-08-19,58.630001,59.919998,58.59,59.740002000000004,59.740002000000004,30652.0,58.71919328325132
2019-08-20,59.740002000000004,60.32,58.959998999999996,60.029999,60.029999,30782.0,59.61683940886729
2019-08-21,60.060001,61.41,60.049999,60.299999,60.299999,33717.0,59.94638530804491
2019-08-22,60.419998,60.889998999999996,59.470001,59.919998,59.919998,33800.0,60.29514781269412
2019-08-23,60.040001000000004,60.279999,58.32,59.34,59.34,41613.0,59.95315362668542
2019-08-26,58.400002,60.169998,58.27,58.700001,58.700001,26628.0,59.371658937147565
2019-08-27,58.709998999999996,60.139998999999996,58.509997999999996,59.509997999999996,59.509997999999996,30198.0,58.73347323760477
2019-08-28,60.139998999999996,61.049999,59.82,60.490002000000004,60.490002000000004,17141.0,59.47481570288002
2019-08-29,60.490002000000004,61.18,60.009997999999996,61.080002,61.080002,10658.0,60.40460341029572
2019-08-30,61.029999,61.139998999999996,60.299999,60.43,60.43,41940.0,61.01170368057115
2019-09-03,59.07,59.25,57.220001,58.259997999999996,58.259997999999996,51149.0,60.45902022716551
2019-09-04,58.240002000000004,60.959998999999996,58.09,60.700001,60.700001,36192.0,58.374080041436216
2019-09-05,60.509997999999996,62.389998999999996,60.25,60.950001,60.950001,37813.0,60.68044064753637
2019-09-06,60.810001,61.880001,59.41,61.540001000000004,61.540001000000004,37585.0,60.83236380362522
2019-09-09,61.540001000000004,62.990002000000004,61.540001000000004,62.59,62.59,31505.0,61.452897172241116
2019-09-10,62.740002000000004,63.77,62.169998,62.380001,62.380001,32170.0,62.6057115474654
2019-09-11,62.68,63.25,60.52,60.810001,60.810001,37485.0,62.36254670478552
2019-09-12,61.029999,61.389998999999996,58.91,60.380001,60.380001,44952.0,60.88561562238693
2019-09-13,60.41,60.799999,59.599998,60.220001,60.220001,26153.0,60.459255781846615
2019-09-16,67.0,71.0,64.779999,69.019997,69.019997,69899.0,60.21259751666571
2019-09-17,68.16999799999999,69.25,63.560001,64.550003,64.550003,87185.0,68.66874776593339
2019-09-18,64.25,64.989998,63.07,63.599998,63.599998,37459.0,64.46966627254986
2019-09-19,63.650002,65.57,63.470001,64.400002,64.400002,36971.0,63.790909168824115
2019-09-20,64.980003,65.269997,64.050003,64.279999,64.279999,23355.0,64.63959400059797
2019-09-23,65.32,65.32,63.540001000000004,64.769997,64.769997,25895.0,64.11466104235431
2019-09-24,64.480003,64.529999,62.349998,63.099998,63.099998,30503.0,64.72218488979982
2019-09-25,62.43,62.810001,61.220001,62.389998999999996,62.389998999999996,25272.0,63.17125363910579
2019-09-26,62.580002,62.919998,61.459998999999996,62.740002000000004,62.740002000000004,11043.0,62.461434658547965
2019-09-27,62.529999,62.720001,60.77,61.91,61.91,9063.0,62.74669162615157
2019-09-30,61.880001,62.080002,60.77,60.779999,60.779999,801.0,61.87351551536436
2019-10-01,60.75,60.75,60.75,60.75,60.75,41174.0,60.824472342974445
2019-10-02,59.220001,59.490002000000004,57.23,57.689999,57.689999,40386.0,60.78373278904537
2019-10-03,57.5,57.990002000000004,56.150002,57.709998999999996,57.709998999999996,49093.0,57.77758899702082
2019-10-04,57.599998,58.950001,57.599998,58.369999,58.369999,41717.0,57.756539221666785
2019-10-07,57.700001,59.669998,57.700001,58.349998,58.349998,28765.0,58.31496881528113
2019-10-08,58.470001,58.93,57.369999,58.240002000000004,58.240002000000004,38868.0,58.23103083891911
2019-10-09,58.099998,59.34,57.950001,58.32,58.32,36036.0,58.23990993867164
2019-10-10,58.389998999999996,59.529999,57.110001000000004,59.099998,59.099998,36561.0,58.33001497489576
2019-10-11,59.580002,60.689999,59.209998999999996,60.509997999999996,60.509997999999996,51613.0,59.05492163809129
2019-10-14,60.560001,60.75,58.509997999999996,59.349998,59.349998,39154.0,60.41701787689541
2019-10-15,59.290001000000004,59.68,58.0,58.740002000000004,58.740002000000004,49695.0,59.35322305736872
2019-10-16,58.759997999999996,59.73,58.349998,59.419998,59.419998,43443.0,58.822067909890684
2019-10-17,59.099998,60.029999,58.639998999999996,59.91,59.91,44951.0,59.437200247532736
2019-10-18,59.880001,60.27,59.0,59.419998,59.419998,33528.0,59.822082904973435
2019-10-21,59.360001000000004,59.540001000000004,58.259997999999996,58.959998999999996,58.959998999999996,35588.0,59.401724877331546
2019-10-22,59.049999,60.259997999999996,58.77,59.700001,59.700001,37803.0,59.008164197575
2019-10-23,59.630001,61.299999,58.849998,61.169998,61.169998,37010.0,59.68679768199115
2019-10-24,61.09,61.91,60.66,61.669998,61.669998,35367.0,61.060839043775196
2019-10-25,61.52,62.110001000000004,60.939999,62.02,62.02,31392.0,61.58601640833385
2019-10-28,61.990002000000004,62.34,61.200001,61.57,61.57,24870.0,62.012651331346206
2019-10-29,61.650002,61.98,60.669998,61.59,61.59,16903.0,61.61671740781822
2019-10-30,61.310001,61.91,60.470001,60.610001000000004,60.610001000000004,13275.0,61.611973343319114
2019-10-31,60.689999,61.029999,60.07,60.23,60.23,1389.0,60.649578330425605
2019-11-01,60.209998999999996,60.209998999999996,60.209998999999996,60.209998999999996,60.209998999999996,28361.0,60.25374653793262
2019-11-04,62.0,62.779999,61.290001000000004,62.130001,62.130001,28961.0,60.209555936424145
2019-11-05,62.060001,63.169998,61.900002,62.959998999999996,62.959998999999996,27103.0,62.01284611062884
2019-11-06,62.939999,63.32,61.59,61.740002000000004,61.740002000000004,34901.0,62.84819721335284
2019-11-07,61.779999,62.900002,61.639998999999996,62.290001000000004,62.290001000000004,33158.0,61.764219823671525
2019-11-08,62.34,62.689999,60.66,62.509997999999996,62.509997999999996,34325.0,62.35934990927794
2019-11-11,62.509997999999996,62.75,61.580002,62.18,62.18,23316.0,62.49521149064313
2019-11-12,62.169998,62.849998,61.799999,62.060001,62.060001,30687.0,62.14516749307243
2019-11-13,61.970001,62.73,61.23,62.369999,62.369999,33278.0,62.08508112804065
2019-11-14,62.549999,63.200001,62.139998999999996,62.279999,62.279999,27803.0,62.35842323720011
2019-11-15,62.330002,63.639998999999996,61.700001,63.299999,63.299999,32240.0,62.25586795906886
2019-11-18,63.299999,63.580002,61.939999,62.439999,62.439999,29294.0,63.251697719763264
2019-11-19,62.330002,62.549999,60.630001,60.91,60.91,32258.0,62.44485221163224
2019-11-20,60.740002000000004,62.799999,60.299999,62.400002,62.400002,39331.0,60.99389707157849
2019-11-21,62.439999,64.029999,61.93,63.970001,63.970001,36374.0,62.405425237447915
2019-11-22,63.669998,64.300003,62.990002000000004,63.389998999999996,63.389998999999996,33785.0,63.817272256494455
2019-11-25,63.459998999999996,63.790001000000004,62.959998999999996,63.650002,63.650002,25178.0,63.316935558732126
2019-11-26,63.509997999999996,64.309998,63.450001,64.269997,64.269997,23433.0,63.70391812752323
2019-11-27,64.139999,64.599998,63.529999,64.059998,64.059998,15263.0,64.27378655136364
2019-12-02,62.400002,62.400002,62.400002,62.400002,62.400002,39023.0,64.02553445348524
2019-12-03,60.91,61.59,60.299999,60.82,60.82,32863.0,62.478612563198496
2019-12-04,61.16,63.529999,60.990002000000004,63.0,63.0,41730.0,60.94752677009891
2019-12-05,63.049999,63.900002,62.75,63.389998999999996,63.389998999999996,38903.0,62.94103494204339
2019-12-06,63.290001000000004,64.860001,62.830002,64.389999,64.389999,43303.0,63.23572905616706
2019-12-09,64.400002,64.5,63.610001000000004,64.25,64.25,32410.0,64.29148600044842
2019-12-10,64.0,64.68,63.77,64.339996,64.339996,31170.0,64.28332140092259
2019-12-11,64.160004,64.25,63.009997999999996,63.720001,63.720001,31647.0,64.35030847651524
2019-12-12,63.889998999999996,64.839996,63.869999,64.199997,64.199997,32866.0,63.76491486604872
2019-12-13,64.410004,65.779999,64.389999,65.220001,65.220001,34575.0,64.19013856410152
2019-12-16,64.980003,65.650002,64.879997,65.339996,65.339996,31476.0,65.15620465998353
2019-12-17,65.370003,66.230003,65.120003,66.099998,66.099998,35092.0,65.27841382135823
2019-12-18,65.83000200000001,66.41999799999999,65.57,66.16999799999999,66.16999799999999,31943.0,66.07787756071181
2019-12-19,66.120003,66.779999,66.040001,66.540001,66.540001,29280.0,66.16741043295518
2019-12-20,66.519997,66.709999,65.730003,66.139999,66.139999,33986.0,66.5237523457106
2019-12-23,66.209999,66.599998,65.809998,66.389999,66.389999,21599.0,66.16144119883988
2019-12-26,67.370003,67.949997,67.190002,67.91999799999999,67.91999799999999,10745.0,66.39077529237555
2019-12-27,67.91999799999999,68.290001,67.58000200000001,68.160004,68.160004,8223.0,67.85368666986606
2019-12-30,68.209999,68.910004,68.18,68.440002,68.440002,2919.0,68.08385287320391
2019-12-31,68.379997,68.379997,68.379997,68.379997,68.379997,30892.0,68.43006753785414
2020-01-02,66.470001,66.57,65.730003,66.25,66.25,25810.0,68.4155184982174
2020-01-03,66.290001,69.480003,66.220001,68.599998,68.599998,78848.0,66.34082415207264
2020-01-06,69.07,70.720001,68.190002,68.910004,68.910004,51933.0,68.57559895978737
2020-01-07,68.58000200000001,68.739998,67.650002,68.269997,68.269997,41178.0,68.80352133369247
2020-01-08,68.470001,71.989998,64.940002,65.440002,65.440002,85232.0,68.22881726268687
2020-01-09,65.790001,66.089996,64.550003,65.370003,65.370003,50520.0,65.64527263488401
2020-01-10,65.410004,65.660004,64.860001,64.980003,64.980003,46595.0,65.4691032616131
2020-01-13,65.18,65.25,63.919998,64.199997,64.199997,35430.0,64.96309666474177
2020-01-14,64.220001,65.040001,63.91,64.489998,64.489998,34682.0,64.1507656160308
2020-01-15,64.459999,64.610001,63.549999,64.0,64.0,34164.0,64.49387897974154
2020-01-16,64.309998,64.959999,63.919998,64.620003,64.620003,38391.0,63.98881160066235
2020-01-17,64.75,65.139999,64.489998,64.849998,64.849998,35541.0,64.58148524278523
2020-01-21,65.400002,66.0,64.059998,64.589996,64.589996,50484.0,64.82060136199688
2020-01-22,64.540001,64.589996,62.529999,63.209998999999996,63.209998999999996,35127.0,64.57383270035776
2020-01-23,62.630001,62.779999,61.25,62.040001000000004,62.040001000000004,43330.0,63.28786099741496
2020-01-24,62.119999,62.459998999999996,60.220001,60.689999,60.689999,43263.0,62.131828868837935
2020-01-27,60.279999,60.490002000000004,58.5,59.32,59.32,39367.0,60.76166937602771
2020-01-28,58.950001,60.110001000000004,58.5,59.509997999999996,59.509997999999996,41537.0,59.3626965552099
2020-01-29,59.669998,60.610001000000004,59.25,59.810001,59.810001,21453.0,59.49721150931352
2020-01-30,59.610001000000004,59.610001000000004,57.73,58.290001000000004,58.290001000000004,17435.0,59.73707348643515
2020-01-31,59.07,59.529999,57.98,58.16,58.16,578.0,58.290388296499
2020-02-03,58.200001,58.200001,58.200001,58.200001,58.200001,66338.0,58.21260868256241
2020-02-04,54.150002,55.639998999999996,53.689999,53.959998999999996,53.959998999999996,52393.0,58.196169731026956
2020-02-05,53.880001,56.470001,53.880001,55.279999,55.279999,56117.0,54.069512820285894
